article;date;client secteur1;Quantite;PU net
1320965;19/12/2019;Client_B;1;11.47
1302244;19/12/2019;Client_B;3;11.47
1176990;19/12/2019;Client_B;3;14.34
1115134;19/12/2019;Client_B;1;20.08
1102172;19/12/2019;Client_B;3;5.73
1717024;19/12/2019;Client_B;1;11.47
1717017;19/12/2019;Client_B;1;11.47
1716997;19/12/2019;Client_B;2;22.95
1716881;19/12/2019;Client_B;2;11.47
1521195;19/12/2019;Client_B;1;11.47
1521171;19/12/2019;Client_B;1;11.47
1521164;19/12/2019;Client_B;2;11.47
1521096;19/12/2019;Client_B;1;5.73
1521058;19/12/2019;Client_B;1;22.95
1517228;19/12/2019;Client_B;12;17.21
1302244;19/12/2019;Client_B;2;11.47
1797263;19/12/2019;Client_B;1;5.73
1708756;19/12/2019;Client_B;1;11.47
1521102;19/12/2019;Client_B;2;8.6
1521096;19/12/2019;Client_B;1;5.73
1517228;19/12/2019;Client_B;16;17.21
1119644;19/12/2019;Client_B;2;14.34
1721137;19/12/2019;Client_B;1;11.47
1717024;19/12/2019;Client_B;2;11.47
1716874;19/12/2019;Client_B;2;14.34
1708770;19/12/2019;Client_B;2;8.6
1708763;19/12/2019;Client_B;2;14.34
1521195;19/12/2019;Client_B;1;11.47
1521058;19/12/2019;Client_B;1;22.95
1517365;19/12/2019;Client_B;2;9.75
1517228;19/12/2019;Client_B;13;17.21
1503603;19/12/2019;Client_B;2;5.73
1302244;19/12/2019;Client_B;1;11.47
1115134;19/12/2019;Client_B;1;20.08
1114113;19/12/2019;Client_B;1;9.75
1914140;19/12/2019;Client_B;1;7.46
1721137;19/12/2019;Client_B;2;11.47
1717000;19/12/2019;Client_B;2;22.95
1521102;19/12/2019;Client_B;2;8.6
1521065;19/12/2019;Client_B;2;14.34
1521058;19/12/2019;Client_B;1;22.95
1520891;19/12/2019;Client_B;1;14.34
1517228;19/12/2019;Client_B;4;17.21
1184780;19/12/2019;Client_B;3;5.73
1115852;19/12/2019;Client_B;1;7.46
1102172;19/12/2019;Client_B;1;5.73
1717024;19/12/2019;Client_B;1;11.47
1716997;19/12/2019;Client_B;1;22.95
1521195;19/12/2019;Client_B;1;11.47
1521171;19/12/2019;Client_B;1;11.47
1521058;19/12/2019;Client_B;1;22.95
1517228;19/12/2019;Client_B;18;17.21
1510656;19/12/2019;Client_B;2;8.6
1510328;19/12/2019;Client_B;1;11.47
1503603;19/12/2019;Client_B;1;5.73
1320965;19/12/2019;Client_B;1;11.47
1797263;19/12/2019;Client_B;1;5.73
1717024;19/12/2019;Client_B;2;11.47
1521102;19/12/2019;Client_B;2;8.6
1521096;19/12/2019;Client_B;2;5.73
1521058;19/12/2019;Client_B;2;22.95
1521027;19/12/2019;Client_B;2;5.73
1520891;19/12/2019;Client_B;2;14.34
1517228;19/12/2019;Client_B;11;17.21
1503603;19/12/2019;Client_B;2;5.73
1115852;19/12/2019;Client_B;1;7.46
1716997;19/12/2019;Client_B;2;22.95
1708756;19/12/2019;Client_B;2;11.47
1596804;19/12/2019;Client_B;1;5.73
1521188;19/12/2019;Client_B;1;22.95
1521102;19/12/2019;Client_B;2;8.6
1521096;19/12/2019;Client_B;1;5.73
1521065;19/12/2019;Client_B;1;14.34
1517228;19/12/2019;Client_B;8;17.21
1512674;19/12/2019;Client_B;1;17.21
1510311;19/12/2019;Client_B;3;8.6
1115852;19/12/2019;Client_B;2;7.46
1914140;19/12/2019;Client_B;2;7.46
1752095;19/12/2019;Client_B;1;11.47
1521171;19/12/2019;Client_B;1;11.47
1521065;19/12/2019;Client_B;1;14.34
1521058;19/12/2019;Client_B;1;22.95
1517228;19/12/2019;Client_B;11;17.21
1510328;19/12/2019;Client_B;2;11.47
1115134;19/12/2019;Client_B;1;20.08
1706288;19/12/2019;Client_B;1;11.47
1521119;19/12/2019;Client_B;1;14.34
1521058;19/12/2019;Client_B;1;22.95
1521027;19/12/2019;Client_B;1;5.73
1517228;19/12/2019;Client_B;14;17.21
1503603;19/12/2019;Client_B;1;5.73
1119644;19/12/2019;Client_B;2;14.34
1115852;19/12/2019;Client_B;2;7.46
1752095;19/12/2019;Client_B;2;11.47
1721137;19/12/2019;Client_B;2;11.47
1716966;19/12/2019;Client_B;2;8.6
1716874;19/12/2019;Client_B;3;14.34
1708756;19/12/2019;Client_B;4;11.47
1521102;19/12/2019;Client_B;1;8.6
1521096;19/12/2019;Client_B;1;5.73
1521065;19/12/2019;Client_B;1;14.34
1518539;19/12/2019;Client_B;1;14.34
1517365;19/12/2019;Client_B;5;9.75
1517228;19/12/2019;Client_B;3;17.21
1510311;19/12/2019;Client_B;2;8.6
1797263;19/12/2019;Client_B;2;5.73
1717024;19/12/2019;Client_B;1;11.47
1521195;19/12/2019;Client_B;2;11.47
1521188;19/12/2019;Client_B;1;22.95
1521171;19/12/2019;Client_B;2;11.47
1521102;19/12/2019;Client_B;2;8.6
1521065;19/12/2019;Client_B;1;14.34
1521058;19/12/2019;Client_B;3;22.95
1521034;19/12/2019;Client_B;1;5.73
1517228;19/12/2019;Client_B;5;17.21
1154547;19/12/2019;Client_B;1;7.46
1115852;19/12/2019;Client_B;1;7.46
1102189;19/12/2019;Client_B;1;8.6
1914140;19/12/2019;Client_B;1;7.46
1716881;19/12/2019;Client_B;1;11.47
1708770;19/12/2019;Client_B;2;8.6
1706295;19/12/2019;Client_B;2;14.34
1596804;19/12/2019;Client_B;1;5.73
1521195;19/12/2019;Client_B;1;11.47
1521102;19/12/2019;Client_B;1;8.6
1517228;19/12/2019;Client_B;14;17.21
1512674;19/12/2019;Client_B;1;17.21
1184780;19/12/2019;Client_B;2;5.73
1176990;19/12/2019;Client_B;1;14.34
1115134;19/12/2019;Client_B;3;20.08
1102172;19/12/2019;Client_B;1;5.73
1914140;19/12/2019;Client_B;2;7.46
1797263;19/12/2019;Client_B;1;5.73
1717024;19/12/2019;Client_B;1;11.47
1717017;19/12/2019;Client_B;2;11.47
1717000;19/12/2019;Client_B;2;22.95
1716942;19/12/2019;Client_B;2;8.6
1708756;19/12/2019;Client_B;5;11.47
1521195;19/12/2019;Client_B;1;11.47
1521188;19/12/2019;Client_B;2;22.95
1521171;19/12/2019;Client_B;2;11.47
1521164;19/12/2019;Client_B;1;11.47
1521065;19/12/2019;Client_B;2;14.34
1517358;19/12/2019;Client_B;1;14.34
1517228;19/12/2019;Client_B;11;17.21
1512674;19/12/2019;Client_B;3;17.21
1510649;19/12/2019;Client_B;1;11.47
1510311;19/12/2019;Client_B;1;8.6
1115852;19/12/2019;Client_B;1;7.46
1115134;19/12/2019;Client_B;3;20.08
1901799;19/12/2019;Client_B;3;5.73
1797263;19/12/2019;Client_B;2;5.73
1752095;19/12/2019;Client_B;4;11.47
1717000;19/12/2019;Client_B;2;22.95
1716997;19/12/2019;Client_B;1;22.95
1716966;19/12/2019;Client_B;3;8.6
1716881;19/12/2019;Client_B;1;11.47
1716874;19/12/2019;Client_B;2;14.34
1712739;19/12/2019;Client_B;2;8.6
1521188;19/12/2019;Client_B;2;22.95
1521171;19/12/2019;Client_B;2;11.47
1521102;19/12/2019;Client_B;1;8.6
1520990;19/12/2019;Client_B;1;11.47
1520891;19/12/2019;Client_B;1;14.34
1518539;19/12/2019;Client_B;1;14.34
1517365;19/12/2019;Client_B;2;9.75
1517228;19/12/2019;Client_B;5;17.21
1512674;19/12/2019;Client_B;2;17.21
1510311;19/12/2019;Client_B;2;8.6
1503603;19/12/2019;Client_B;1;5.73
1320965;19/12/2019;Client_B;1;11.47
1302244;19/12/2019;Client_B;1;11.47
1115134;19/12/2019;Client_B;3;20.08
1797263;19/12/2019;Client_B;2;5.73
1752095;19/12/2019;Client_B;1;11.47
1716966;19/12/2019;Client_B;1;8.6
1708756;19/12/2019;Client_B;2;11.47
1521188;19/12/2019;Client_B;4;22.95
1521164;19/12/2019;Client_B;1;11.47
1521096;19/12/2019;Client_B;1;5.73
1518539;19/12/2019;Client_B;1;14.34
1517228;19/12/2019;Client_B;6;17.21
1176990;19/12/2019;Client_B;1;14.34
1115852;19/12/2019;Client_B;2;7.46
1102172;19/12/2019;Client_B;2;5.73
1717017;19/12/2019;Client_B;2;11.47
1716966;19/12/2019;Client_B;2;8.6
1716881;19/12/2019;Client_B;2;11.47
1521188;19/12/2019;Client_B;2;22.95
1521102;19/12/2019;Client_B;2;8.6
1520891;19/12/2019;Client_B;3;14.34
1518546;19/12/2019;Client_B;2;9.75
1517228;19/12/2019;Client_B;10;17.21
1503603;19/12/2019;Client_B;3;5.73
1115134;19/12/2019;Client_B;1;20.08
1717000;19/12/2019;Client_B;3;22.95
1708756;19/12/2019;Client_B;3;11.47
1521195;19/12/2019;Client_B;1;11.47
1521171;19/12/2019;Client_B;1;11.47
1518539;19/12/2019;Client_B;1;14.34
1517365;19/12/2019;Client_B;2;9.75
1517228;19/12/2019;Client_B;5;17.21
1510656;19/12/2019;Client_B;2;8.6
1115134;19/12/2019;Client_B;1;20.08
1752095;19/12/2019;Client_B;1;11.47
1521195;19/12/2019;Client_B;2;11.47
1521188;19/12/2019;Client_B;3;22.95
1521171;19/12/2019;Client_B;1;11.47
1521164;19/12/2019;Client_B;1;11.47
1517228;19/12/2019;Client_B;9;17.21
1510649;19/12/2019;Client_B;1;11.47
1302244;19/12/2019;Client_B;1;11.47
1717024;19/12/2019;Client_B;2;11.47
1716966;19/12/2019;Client_B;2;8.6
1521195;19/12/2019;Client_B;2;11.47
1521188;19/12/2019;Client_B;2;22.95
1521171;19/12/2019;Client_B;1;11.47
1521102;19/12/2019;Client_B;2;8.6
1517228;19/12/2019;Client_B;16;17.21
1102172;19/12/2019;Client_B;1;5.73
1797263;19/12/2019;Client_B;1;5.73
1716997;19/12/2019;Client_B;1;22.95
1708770;19/12/2019;Client_B;1;8.6
1708756;19/12/2019;Client_B;2;11.47
1521195;19/12/2019;Client_B;2;11.47
1521171;19/12/2019;Client_B;1;11.47
1521102;19/12/2019;Client_B;3;8.6
1521027;19/12/2019;Client_B;2;5.73
1517365;19/12/2019;Client_B;2;9.75
1517228;19/12/2019;Client_B;20;17.21
1503603;19/12/2019;Client_B;2;5.73
1320965;19/12/2019;Client_B;2;11.47
1154547;19/12/2019;Client_B;2;7.46
1119644;19/12/2019;Client_B;1;14.34
1115134;19/12/2019;Client_B;2;20.08
1752095;19/12/2019;Client_B;1;11.47
1708756;19/12/2019;Client_B;1;11.47
1521102;19/12/2019;Client_B;2;8.6
1520990;19/12/2019;Client_B;2;11.47
1517228;19/12/2019;Client_B;9;17.21
1154547;19/12/2019;Client_B;1;7.46
1797263;19/12/2019;Client_B;5;5.73
1717024;19/12/2019;Client_B;1;11.47
1717000;19/12/2019;Client_B;1;22.95
1716966;19/12/2019;Client_B;1;8.6
1716942;19/12/2019;Client_B;2;8.6
1708756;19/12/2019;Client_B;3;11.47
1521065;19/12/2019;Client_B;1;14.34
1517365;19/12/2019;Client_B;1;9.75
1517228;19/12/2019;Client_B;15;17.21
1512674;19/12/2019;Client_B;2;17.21
1102172;19/12/2019;Client_B;1;5.73
1901799;19/12/2019;Client_B;1;5.73
1797263;19/12/2019;Client_B;1;5.73
1716997;19/12/2019;Client_B;3;22.95
1716874;19/12/2019;Client_B;2;14.34
1712739;19/12/2019;Client_B;3;8.6
1708763;19/12/2019;Client_B;2;14.34
1706288;19/12/2019;Client_B;2;11.47
1594657;19/12/2019;Client_B;2;5.73
1521188;19/12/2019;Client_B;1;22.95
1521102;19/12/2019;Client_B;1;8.6
1521058;19/12/2019;Client_B;1;22.95
1520884;19/12/2019;Client_B;2;20.08
1518546;19/12/2019;Client_B;2;9.75
1517358;19/12/2019;Client_B;2;14.34
1517228;19/12/2019;Client_B;18;17.21
1512674;19/12/2019;Client_B;3;17.21
1503603;19/12/2019;Client_B;3;5.73
1176990;19/12/2019;Client_B;1;14.34
1119644;19/12/2019;Client_B;2;14.34
1901799;19/12/2019;Client_B;1;5.73
1797263;19/12/2019;Client_B;1;5.73
1717000;19/12/2019;Client_B;1;22.95
1708756;19/12/2019;Client_B;2;11.47
1521195;19/12/2019;Client_B;2;11.47
1521102;19/12/2019;Client_B;2;8.6
1521058;19/12/2019;Client_B;3;22.95
1517228;19/12/2019;Client_B;8;17.21
1512674;19/12/2019;Client_B;4;17.21
1510656;19/12/2019;Client_B;2;8.6
1115852;19/12/2019;Client_B;1;7.46
1115134;19/12/2019;Client_B;1;20.08
1959531;19/12/2019;Client_E;2;6.06
1721311;19/12/2019;Client_E;2;3.94
1564612;19/12/2019;Client_E;3;24.26
1518294;19/12/2019;Client_E;2;3.94
1319846;19/12/2019;Client_E;4;3.94
1319839;19/12/2019;Client_E;2;6.5
1307430;19/12/2019;Client_E;2;3.94
1122590;19/12/2019;Client_E;2;12.13
1799946;19/12/2019;Client_E;1;3.94
1796648;19/12/2019;Client_E;1;3.94
1751388;19/12/2019;Client_E;1;3.94
1722653;19/12/2019;Client_E;1;7.88
1722646;19/12/2019;Client_E;1;10.31
1721663;19/12/2019;Client_E;1;10.31
1520372;19/12/2019;Client_E;2;9.09
1520365;19/12/2019;Client_E;2;9.09
1421853;19/12/2019;Client_E;1;9.09
1307430;19/12/2019;Client_E;1;3.94
1162221;19/12/2019;Client_E;3;12.13
1122590;19/12/2019;Client_E;2;12.13
1121302;19/12/2019;Client_E;1;3.94
1716966;19/12/2019;Client_B;2;8.6
1708763;19/12/2019;Client_B;1;14.34
1520884;19/12/2019;Client_B;1;20.08
1517228;19/12/2019;Client_B;7;17.21
1119644;19/12/2019;Client_B;2;14.34
1115852;19/12/2019;Client_B;1;7.46
1914140;19/12/2019;Client_B;1;7.46
1533557;19/12/2019;Client_B;1;7.46
1521188;19/12/2019;Client_B;1;22.95
1521058;19/12/2019;Client_B;2;22.95
1517228;19/12/2019;Client_B;6;17.21
1721137;19/12/2019;Client_B;2;11.47
1521195;19/12/2019;Client_B;2;11.47
1521171;19/12/2019;Client_B;1;11.47
1520990;19/12/2019;Client_B;1;11.47
1517228;19/12/2019;Client_B;8;17.21
1914140;19/12/2019;Client_B;1;7.46
1901799;19/12/2019;Client_B;1;5.73
1752095;19/12/2019;Client_B;3;11.47
1721137;19/12/2019;Client_B;4;11.47
1717017;19/12/2019;Client_B;1;11.47
1716966;19/12/2019;Client_B;1;8.6
1716874;19/12/2019;Client_B;1;14.34
1716843;19/12/2019;Client_B;1;17.21
1713941;19/12/2019;Client_B;3;11.47
1521188;19/12/2019;Client_B;1;22.95
1521171;19/12/2019;Client_B;3;11.47
1521096;19/12/2019;Client_B;1;5.73
1521065;19/12/2019;Client_B;1;14.34
1521041;19/12/2019;Client_B;2;17.21
1517365;19/12/2019;Client_B;1;9.75
1517228;19/12/2019;Client_B;7;17.21
1512674;19/12/2019;Client_B;3;17.21
1512667;19/12/2019;Client_B;2;17.21
1510656;19/12/2019;Client_B;2;8.6
1503603;19/12/2019;Client_B;1;5.73
1320965;19/12/2019;Client_B;4;11.47
1184780;19/12/2019;Client_B;2;5.73
1154547;19/12/2019;Client_B;1;7.46
1797263;19/12/2019;Client_B;1;5.73
1752095;19/12/2019;Client_B;1;11.47
1717024;19/12/2019;Client_B;1;11.47
1708763;19/12/2019;Client_B;2;14.34
1521102;19/12/2019;Client_B;3;8.6
1521096;19/12/2019;Client_B;2;5.73
1521065;19/12/2019;Client_B;2;14.34
1520891;19/12/2019;Client_B;2;14.34
1520884;19/12/2019;Client_B;1;20.08
1517228;19/12/2019;Client_B;6;17.21
1503603;19/12/2019;Client_B;2;5.73
1176990;19/12/2019;Client_B;1;14.34
1717000;19/12/2019;Client_B;2;22.95
1612626;19/12/2019;Client_B;2;8.6
1521195;19/12/2019;Client_B;1;11.47
1521171;19/12/2019;Client_B;1;11.47
1521058;19/12/2019;Client_B;3;22.95
1520884;19/12/2019;Client_B;1;20.08
1517228;19/12/2019;Client_B;7;17.21
1102172;19/12/2019;Client_B;1;5.73
1901799;19/12/2019;Client_B;2;5.73
1797263;19/12/2019;Client_B;3;5.73
1752095;19/12/2019;Client_B;2;11.47
1721137;19/12/2019;Client_B;1;11.47
1706295;19/12/2019;Client_B;2;14.34
1706288;19/12/2019;Client_B;1;11.47
1596804;19/12/2019;Client_B;2;5.73
1521195;19/12/2019;Client_B;1;11.47
1521164;19/12/2019;Client_B;2;11.47
1521096;19/12/2019;Client_B;2;5.73
1521058;19/12/2019;Client_B;2;22.95
1517228;19/12/2019;Client_B;1;17.21
1510311;19/12/2019;Client_B;1;8.6
1154547;19/12/2019;Client_B;1;7.46
1119644;19/12/2019;Client_B;2;14.34
1115852;19/12/2019;Client_B;1;7.46
1102172;19/12/2019;Client_B;2;5.73
1517228;19/12/2019;Client_B;12;17.21
1115134;19/12/2019;Client_B;1;20.08
1102172;19/12/2019;Client_B;2;5.73
1797263;18/12/2019;Client_B;2;5.73
1721137;18/12/2019;Client_B;1;11.47
1708756;18/12/2019;Client_B;3;11.47
1521195;18/12/2019;Client_B;2;11.47
1521188;18/12/2019;Client_B;2;22.95
1521164;18/12/2019;Client_B;1;11.47
1521096;18/12/2019;Client_B;1;5.73
1521065;18/12/2019;Client_B;1;14.34
1520891;18/12/2019;Client_B;1;14.34
1517228;18/12/2019;Client_B;6;17.21
1503603;18/12/2019;Client_B;3;5.73
1176990;18/12/2019;Client_B;5;14.34
1154547;18/12/2019;Client_B;3;7.46
1914140;18/12/2019;Client_B;2;7.46
1901799;18/12/2019;Client_B;4;5.73
1752095;18/12/2019;Client_B;1;11.47
1721137;18/12/2019;Client_B;2;11.47
1717024;18/12/2019;Client_B;1;11.47
1717017;18/12/2019;Client_B;1;11.47
1717000;18/12/2019;Client_B;2;22.95
1716997;18/12/2019;Client_B;1;22.95
1716966;18/12/2019;Client_B;1;8.6
1716942;18/12/2019;Client_B;2;8.6
1708756;18/12/2019;Client_B;4;11.47
1596804;18/12/2019;Client_B;2;5.73
1521195;18/12/2019;Client_B;1;11.47
1521188;18/12/2019;Client_B;1;22.95
1521058;18/12/2019;Client_B;5;22.95
1520891;18/12/2019;Client_B;2;14.34
1510311;18/12/2019;Client_B;1;8.6
1320965;18/12/2019;Client_B;3;11.47
1176990;18/12/2019;Client_B;1;14.34
1102189;18/12/2019;Client_B;2;8.6
1717017;19/12/2019;Client_B;2;11.47
1717000;19/12/2019;Client_B;2;22.95
1716874;19/12/2019;Client_B;2;14.34
1708763;19/12/2019;Client_B;2;14.34
1521188;19/12/2019;Client_B;2;22.95
1521027;19/12/2019;Client_B;1;5.73
1520891;19/12/2019;Client_B;1;14.34
1517228;19/12/2019;Client_B;8;17.21
1503603;19/12/2019;Client_B;2;5.73
1154547;19/12/2019;Client_B;1;7.46
1115852;19/12/2019;Client_B;1;7.46
1752095;19/12/2019;Client_B;1;11.47
1716997;19/12/2019;Client_B;2;22.95
1521188;19/12/2019;Client_B;2;22.95
1521102;19/12/2019;Client_B;1;8.6
1520884;19/12/2019;Client_B;2;20.08
1517228;19/12/2019;Client_B;15;17.21
1115852;19/12/2019;Client_B;2;7.46
1914140;19/12/2019;Client_B;1;7.46
1901799;19/12/2019;Client_B;2;5.73
1797263;19/12/2019;Client_B;3;5.73
1752095;19/12/2019;Client_B;2;11.47
1521102;19/12/2019;Client_B;1;8.6
1521058;19/12/2019;Client_B;3;22.95
1520891;19/12/2019;Client_B;1;14.34
1517228;19/12/2019;Client_B;8;17.21
1176990;19/12/2019;Client_B;2;14.34
1154547;19/12/2019;Client_B;1;7.46
1115134;19/12/2019;Client_B;1;20.08
1752095;19/12/2019;Client_B;4;11.47
1721137;19/12/2019;Client_B;1;11.47
1717000;19/12/2019;Client_B;2;22.95
1716997;19/12/2019;Client_B;1;22.95
1716966;19/12/2019;Client_B;3;8.6
1708763;19/12/2019;Client_B;2;14.34
1521164;19/12/2019;Client_B;2;11.47
1521058;19/12/2019;Client_B;1;22.95
1518546;19/12/2019;Client_B;2;9.75
1517365;19/12/2019;Client_B;2;9.75
1517228;19/12/2019;Client_B;21;17.21
1512872;19/12/2019;Client_B;2;5.73
1154547;19/12/2019;Client_B;3;7.46
1102172;19/12/2019;Client_B;1;5.73
1901799;19/12/2019;Client_B;1;5.73
1717000;19/12/2019;Client_B;1;22.95
1521171;19/12/2019;Client_B;2;11.47
1521164;19/12/2019;Client_B;1;11.47
1521065;19/12/2019;Client_B;2;14.34
1517228;19/12/2019;Client_B;8;17.21
1503603;19/12/2019;Client_B;1;5.73
1320965;19/12/2019;Client_B;1;11.47
1184780;19/12/2019;Client_B;1;5.73
1102172;19/12/2019;Client_B;1;5.73
1752095;19/12/2019;Client_B;1;11.47
1708763;19/12/2019;Client_B;1;14.34
1596804;19/12/2019;Client_B;1;5.73
1521188;19/12/2019;Client_B;2;22.95
1521171;19/12/2019;Client_B;1;11.47
1521164;19/12/2019;Client_B;2;11.47
1521102;19/12/2019;Client_B;2;8.6
1521065;19/12/2019;Client_B;2;14.34
1521058;19/12/2019;Client_B;1;22.95
1517228;19/12/2019;Client_B;7;17.21
1154547;19/12/2019;Client_B;1;7.46
1913808;19/12/2019;Client_B;1;11.47
1752095;19/12/2019;Client_B;1;11.47
1717024;19/12/2019;Client_B;3;11.47
1716997;19/12/2019;Client_B;2;22.95
1716881;19/12/2019;Client_B;2;11.47
1716874;19/12/2019;Client_B;1;14.34
1596804;19/12/2019;Client_B;2;5.73
1521195;19/12/2019;Client_B;2;11.47
1521171;19/12/2019;Client_B;2;11.47
1521096;19/12/2019;Client_B;2;5.73
1521058;19/12/2019;Client_B;1;22.95
1520990;19/12/2019;Client_B;1;11.47
1517228;19/12/2019;Client_B;8;17.21
1510656;19/12/2019;Client_B;2;8.6
1154547;19/12/2019;Client_B;1;7.46
1901799;19/12/2019;Client_B;1;5.73
1797263;19/12/2019;Client_B;5;5.73
1721137;19/12/2019;Client_B;5;11.47
1716997;19/12/2019;Client_B;1;22.95
1716874;19/12/2019;Client_B;1;14.34
1708756;19/12/2019;Client_B;3;11.47
1521195;19/12/2019;Client_B;2;11.47
1521171;19/12/2019;Client_B;1;11.47
1521119;19/12/2019;Client_B;1;14.34
1520891;19/12/2019;Client_B;9;14.34
1517228;19/12/2019;Client_B;10;17.21
1512674;19/12/2019;Client_B;2;17.21
1510656;19/12/2019;Client_B;3;8.6
1320965;19/12/2019;Client_B;1;11.47
1176990;19/12/2019;Client_B;4;14.34
1154547;19/12/2019;Client_B;1;7.46
1752095;19/12/2019;Client_B;2;11.47
1521188;19/12/2019;Client_B;2;22.95
1517228;19/12/2019;Client_B;13;17.21
1176990;19/12/2019;Client_B;3;14.34
1154547;19/12/2019;Client_B;1;7.46
1102172;19/12/2019;Client_B;1;5.73
1901799;19/12/2019;Client_B;2;5.73
1797263;19/12/2019;Client_B;3;5.73
1717000;19/12/2019;Client_B;1;22.95
1716997;19/12/2019;Client_B;2;22.95
1706288;19/12/2019;Client_B;2;11.47
1521171;19/12/2019;Client_B;1;11.47
1521102;19/12/2019;Client_B;5;8.6
1521096;19/12/2019;Client_B;1;5.73
1521058;19/12/2019;Client_B;3;22.95
1520884;19/12/2019;Client_B;1;20.08
1517228;19/12/2019;Client_B;2;17.21
1510649;19/12/2019;Client_B;1;11.47
1176990;19/12/2019;Client_B;1;14.34
1154547;19/12/2019;Client_B;1;7.46
1115852;19/12/2019;Client_B;1;7.46
1752095;19/12/2019;Client_B;1;11.47
1520884;19/12/2019;Client_B;1;20.08
1517228;19/12/2019;Client_B;13;17.21
1512674;19/12/2019;Client_B;2;17.21
1510328;19/12/2019;Client_B;1;11.47
1302244;19/12/2019;Client_B;5;11.47
1176990;19/12/2019;Client_B;1;14.34
1154547;19/12/2019;Client_B;1;7.46
1914140;19/12/2019;Client_B;8;7.46
1913808;19/12/2019;Client_B;7;11.47
1901799;19/12/2019;Client_B;7;5.73
1891060;19/12/2019;Client_B;5;8.6
1889753;19/12/2019;Client_B;2;7.46
1886035;19/12/2019;Client_B;3;8.6
1797461;19/12/2019;Client_B;2;8.6
1718205;19/12/2019;Client_B;3;11.47
1718199;19/12/2019;Client_B;3;11.47
1718182;19/12/2019;Client_B;2;8.6
1718175;19/12/2019;Client_B;3;8.6
1716942;19/12/2019;Client_B;1;8.6
1716874;19/12/2019;Client_B;2;14.34
1716843;19/12/2019;Client_B;1;17.21
1716782;19/12/2019;Client_B;2;5.73
1716775;19/12/2019;Client_B;2;8.6
1713941;19/12/2019;Client_B;2;11.47
1712760;19/12/2019;Client_B;2;8.6
1712753;19/12/2019;Client_B;2;8.6
1708770;19/12/2019;Client_B;2;8.6
1708763;19/12/2019;Client_B;5;14.34
1708756;19/12/2019;Client_B;23;11.47
1708695;19/12/2019;Client_B;2;5.73
1708640;19/12/2019;Client_B;2;5.73
1708589;19/12/2019;Client_B;2;51.64
1708572;19/12/2019;Client_B;1;40.16
1708497;19/12/2019;Client_B;2;5.73
1708404;19/12/2019;Client_B;2;5.73
1708381;19/12/2019;Client_B;2;5.73
1706295;19/12/2019;Client_B;6;14.34
1687786;19/12/2019;Client_B;4;5.73
1612626;19/12/2019;Client_B;3;8.6
1609718;19/12/2019;Client_B;11;11.47
1609701;19/12/2019;Client_B;7;7.46
1596989;19/12/2019;Client_B;3;5.73
1596804;19/12/2019;Client_B;10;5.73
1594657;19/12/2019;Client_B;3;5.73
1536268;19/12/2019;Client_B;5;14.34
1533557;19/12/2019;Client_B;6;7.46
1521188;19/12/2019;Client_B;14;22.95
1521171;19/12/2019;Client_B;1;11.47
1521157;19/12/2019;Client_B;3;11.47
1521096;19/12/2019;Client_B;6;5.73
1521089;19/12/2019;Client_B;3;5.73
1521058;19/12/2019;Client_B;2;22.95
1521041;19/12/2019;Client_B;5;17.21
1520891;19/12/2019;Client_B;3;14.34
1520884;19/12/2019;Client_B;2;20.08
1517860;19/12/2019;Client_B;5;22.95
1517358;19/12/2019;Client_B;11;14.34
1517228;19/12/2019;Client_B;34;17.21
1512841;19/12/2019;Client_B;2;17.21
1512674;19/12/2019;Client_B;5;17.21
1512667;19/12/2019;Client_B;3;17.21
1512643;19/12/2019;Client_B;3;17.21
1512575;19/12/2019;Client_B;1;5.73
1512513;19/12/2019;Client_B;2;5.73
1510328;19/12/2019;Client_B;2;11.47
1503542;19/12/2019;Client_B;2;5.73
1320965;19/12/2019;Client_B;5;11.47
1314087;19/12/2019;Client_B;2;11.47
1184780;19/12/2019;Client_B;2;5.73
1176990;19/12/2019;Client_B;11;14.34
1154547;19/12/2019;Client_B;7;7.46
1119644;19/12/2019;Client_B;6;14.34
1119194;19/12/2019;Client_B;2;5.73
1115852;19/12/2019;Client_B;3;7.46
1901799;18/12/2019;Client_B;3;5.73
1797263;18/12/2019;Client_B;1;5.73
1717024;18/12/2019;Client_B;2;11.47
1716881;18/12/2019;Client_B;1;11.47
1713941;18/12/2019;Client_B;1;11.47
1708756;18/12/2019;Client_B;3;11.47
1596804;18/12/2019;Client_B;2;5.73
1521195;18/12/2019;Client_B;1;11.47
1521188;18/12/2019;Client_B;2;22.95
1521171;18/12/2019;Client_B;1;11.47
1521119;18/12/2019;Client_B;1;14.34
1521102;18/12/2019;Client_B;2;8.6
1521096;18/12/2019;Client_B;1;5.73
1521065;18/12/2019;Client_B;1;14.34
1521058;18/12/2019;Client_B;6;22.95
1520891;18/12/2019;Client_B;2;14.34
1517228;18/12/2019;Client_B;13;17.21
1510649;18/12/2019;Client_B;1;11.47
1510311;18/12/2019;Client_B;1;8.6
1503603;18/12/2019;Client_B;1;5.73
1320965;18/12/2019;Client_B;1;11.47
1302244;18/12/2019;Client_B;1;11.47
1176990;18/12/2019;Client_B;1;14.34
1706295;19/12/2019;Client_B;2;14.34
1521164;19/12/2019;Client_B;2;11.47
1521058;19/12/2019;Client_B;1;22.95
1517228;19/12/2019;Client_B;7;17.21
1176990;19/12/2019;Client_B;1;14.34
